src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:38,0.0,0,0,0,0,1,0,167,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167,167,167.0,0.0,0.0,20,0,133,133.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,167.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:38,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:38,0.0,0,0,0,0,1,0,4012,0,4012.0,4012.0,4012.0,0.0,0.0,0.0,0.0,0.0,4012,4012,4012.0,0.0,0.0,20,0,3978,3978.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,4012.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:38,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:38,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:38,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:39,0.0,0,0,0,0,1,0,160,0,160.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,160,160,160.0,0.0,0.0,20,0,126,126.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,160.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:39,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,51.11.192.49,53962,443,6,2025-02-11 22:39:39,0.0,0,0,0,0,1,0,89,0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,89,89,89.0,0.0,0.0,20,0,55,55.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,89.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
51.11.192.49,192.168.31.140,443,53962,6,2025-02-11 22:39:39,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,192.168.31.2,37194,53,17,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,90,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90,90,90.0,0.0,0.0,8,0,56,56.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,192.168.31.2,48748,53,17,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,90,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90,90,90.0,0.0,0.0,8,0,56,56.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.2,192.168.31.140,53,37194,17,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,260,0,260.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,260,260,260.0,0.0,0.0,8,0,226,226.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,184.26.91.161,58450,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,54.0,65535,0,65535,65535,0,65535.0,65535.0,0,0.0,0.0,0,65535,65535,0,65535,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
184.26.91.161,192.168.31.140,443,58450,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64239,0,64239,64239,0,64239.0,64239.0,0,0.0,0.0,0,64239,64239,0,64239,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,74,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74,74,74.0,0.0,0.0,40,0,40,40.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
184.26.91.161,192.168.31.140,443,58450,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,78,0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,78,78,78.0,0.0,0.0,20,0,44,44.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0.0,78.0,64239,0,64239,64239,0,64239.0,64239.0,0,0.0,0.0,0,64239,64239,0,64239,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,184.26.91.161,58450,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,54.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.2,192.168.31.140,53,48748,17,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,244,0,244.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,244,244,244.0,0.0,0.0,8,0,210,210.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,24,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,192.168.31.2,39136,53,17,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,102,0,102.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,102,102,102.0,0.0,0.0,8,0,68,68.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,2182,0,2182.0,2182.0,2182.0,0.0,0.0,0.0,0.0,0.0,2182,2182,2182.0,0.0,0.0,20,0,2148,2148.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,2182.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.2,192.168.31.140,53,39136,17,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,162,0,162.0,162.0,162.0,0.0,0.0,0.0,0.0,0.0,162,162,162.0,0.0,0.0,8,0,128,128.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,153,0,153.0,153.0,153.0,0.0,0.0,0.0,0.0,0.0,153,153,153.0,0.0,0.0,20,0,119,119.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,153.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,54.0,64141,0,64141,64141,0,64141.0,64141.0,0,0.0,0.0,0,64141,64141,0,64141,64141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,996,0,996.0,996.0,996.0,0.0,0.0,0.0,0.0,0.0,996,996,996.0,0.0,0.0,20,0,962,962.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,996.0,64141,0,64141,64141,0,64141.0,64141.0,0,0.0,0.0,0,64141,64141,0,64141,64141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,335,0,335.0,335.0,335.0,0.0,0.0,0.0,0.0,0.0,335,335,335.0,0.0,0.0,20,0,301,301.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,335.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,128,0,128.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,128,128,128.0,0.0,0.0,20,0,94,94.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,128.0,63860,0,63860,63860,0,63860.0,63860.0,0,0.0,0.0,0,63860,63860,0,63860,63860,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,146,0,146.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,146,146,146.0,0.0,0.0,20,0,112,112.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,146.0,63860,0,63860,63860,0,63860.0,63860.0,0,0.0,0.0,0,63860,63860,0,63860,63860,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,319,0,319.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,319,319,319.0,0.0,0.0,20,0,285,285.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,319.0,63860,0,63860,63860,0,63860.0,63860.0,0,0.0,0.0,0,63860,63860,0,63860,63860,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,116,0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,116,116,116.0,0.0,0.0,20,0,82,82.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,116.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
192.168.31.140,13.107.246.73,35284,443,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,20,0,51,51.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,85.0,63860,0,63860,63860,0,63860.0,63860.0,0,0.0,0.0,0,63860,63860,0,63860,63860,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,26,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,60.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
13.107.246.73,192.168.31.140,443,35284,6,2025-02-11 22:39:40,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,20,0,51,51.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,85.0,64240,0,64240,64240,0,64240.0,64240.0,0,0.0,0.0,0,64240,64240,0,64240,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
